letter,font,scale_y_letter,scale_y_font,min_x,min_y,max_x,max_y
I,Didot,1.408450704,1.378915942,455,433,543,629
I,DiwanKufi,1.388888889,1.357285039,486,493,513,688
I,DiwanMishafi,1.388888889,1.357285039,486,411,513,606
I,DiwanMishafiGold,1.388888889,1.357285039,486,411,513,606
I,DiwanThuluth,1.388888889,1.357285039,486,441,513,636
I,EuphemiaUCAS,1.315789474,1.292772758,489,443,510,641
I,Farah,1.388888889,1.357285039,486,407,513,602
I,Farisi,1.388888889,1.357285039,486,454,513,649
I,Futura-Medium,1.333333333,1.29743116,485,439,514,634
I,GB18030Bitmap,1.324503311,1.297086098,443,449,555,645
I,GeezaPro,1.388888889,1.357285039,486,426,513,621
I,Geneva,1.324503311,1.298598776,487,433,513,629
I,Georgia,1.449275362,1.419786766,456,434,544,630
I,GiddyupStd,1.470588235,1.357023159,440,416,552,600
I,GillSans,1.470588235,1.437548279,486,436,514,632
I,GujaratiMT,1.515151515,1.484788007,455,438,543,634
I,GujaratiSangamMN,1.19760479,1.180331752,489,426,510,623
I,GurmukhiMN,1.550387597,1.517378862,483,447,516,643
I,GurmukhiSangamMN,1.470588235,1.450327477,489,447,509,644
I,Helvetica,1.398601399,1.378190854,489,409,516,606
I,HelveticaNeue,1.408450704,1.388134014,486,434,513,632
I,Herculanum,1.652892562,1.610751794,480,439,516,634
I,HiraKakuPro-W3,1.315789474,1.298314558,488,415,512,613
I,HiraKakuProN-W3,1.315789474,1.298314558,488,415,512,613
I,HiraKakuStd-W8,1.19760479,1.182450884,473,415,525,611
I,HiraKakuStdN-W8,1.19760479,1.182450884,473,415,525,611
I,HiraMaruPro-W4,1.265822785,1.260407766,487,415,511,614
I,HiraMaruProN-W4,1.265822785,1.260407766,487,415,511,614
I,HiraMinPro-W3,1.379310345,1.363849566,463,414,536,611
I,HiraMinProN-W3,1.379310345,1.363849566,463,414,536,611
I,HiraginoSans-W3,1.315789474,1.298314558,488,415,512,613
I,HiraginoSansGB-W3,1.315789474,1.298314558,488,415,512,613
I,HoboStd,1.204819277,1.186206022,475,404,526,601
I,HoeflerText-Regular,1.438848921,1.394658692,454,408,544,602
I,ITFDevanagari-Book,1.515151515,1.484788007,455,459,543,655
I,ITFDevanagariMarathi-Book,1.515151515,1.484788007,455,459,543,655
I,Impact,1.265822785,1.250172339,474,429,525,626
I,InaiMathi,1.515151515,1.495677989,488,430,511,627
I,IowanOldStyle-Black,1.438848921,1.389171953,443,450,556,643
I,Kailasa,1.388888889,1.357285039,486,419,513,614
I,KannadaMN,1.550387597,1.5168707,486,438,513,634
I,KannadaSangamMN,1.470588235,1.450327477,489,444,509,641
I,Kefa-Regular,1.503759398,1.46354013,463,441,535,636
I,KhmerMN,1.739130435,1.700078846,483,471,516,667
I,KhmerSangamMN,1.449275362,1.428489768,492,463,513,660
I,KohinoorBangla-Regular,1.428571429,1.410059006,488,451,510,648
I,KohinoorDevanagari-Regular,1.428571429,1.410059006,488,451,510,648
I,KohinoorTelugu-Regular,1.428571429,1.410059006,488,451,510,648
I,Kokonor,1.492537313,1.370502132,453,463,557,645
I,KozGoPr6N-Regular,1.315789474,1.298494376,489,416,510,614
I,KozGoPro-Regular,1.315789474,1.298494376,489,416,510,614
I,KozMinPr6N-Regular,1.360544218,1.328869443,465,421,533,617
I,KozMinPro-Regular,1.360544218,1.328869443,465,421,533,617
I,Krungthep,1.342281879,1.336994856,477,434,521,634
I,KufiStandardGK,1.388888889,1.357285039,486,432,513,627
I,LaoMN,1.550387597,1.517378862,483,438,516,634
I,LaoSangamMN,1.470588235,1.450327477,489,448,509,645
I,LetterGothicStd,1.398601399,1.37754756,465,404,533,602
I,LithosPro-Regular,1.438848921,1.37731798,485,407,513,599
I,Lucida Bright Demibold,1.388888889,1.353740375,458,433,541,628
I,Lucida Bright Demibold Italic,1.388888889,1.351518297,433,433,555,628
I,Lucida Bright Italic,1.388888889,1.351297139,435,433,550,628
I,Lucida Bright Regular,1.388888889,1.353377016,461,433,538,628
I,Lucida Sans Demibold,1.388888889,1.357285039,479,434,520,629
I,Lucida Sans Regular,1.388888889,1.357285039,486,433,513,628
I,Lucida Sans Typewriter Bold,1.388888889,1.364795884,434,432,565,629
I,Lucida Sans Typewriter Regular,1.388888889,1.364071561,441,432,559,629
I,LucidaBright,1.388888889,1.353377016,461,433,538,628
I,LucidaGrande,1.388888889,1.357285039,486,435,513,630
I,LucidaSans,1.388888889,1.357285039,486,433,513,628
I,Luminari-Regular,1.369863014,1.218172745,450,443,546,621
I,MalayalamMN,1.550387597,1.517378862,483,456,516,652
I,MalayalamSangamMN,1.470588235,1.450327477,489,420,509,617
I,Marion-Regular,1.515151515,1.481397248,457,407,543,603
I,MarkerFelt-Thin,1.212121212,1.175298302,478,411,522,605
I,Menlo-Regular,1.379310345,1.359633448,444,428,554,626
I,MesquiteStd,1.307189542,1.303533068,481,401,518,601
I,MicrosoftSansSerif,1.398601399,1.384324744,487,429,513,627
I,MinionPro-Regular,1.550387597,1.504111734,460,414,540,609
I,Monaco,1.324503311,1.297086098,443,433,555,629
I,MonotypeGurmukhi,1.388888889,1.357285039,486,422,513,617
I,Montserrat-Regular,1.438848921,1.421263326,489,439,510,637
I,Mshtakan,1.515151515,1.484788007,455,436,543,632
I,MshtakanBold,1.481481481,1.443884217,448,433,549,628
I,MshtakanBoldOblique,1.503759398,1.460703649,436,435,564,630
I,MshtakanOblique,1.538461538,1.503372519,447,438,565,634
I,Muna,1.388888889,1.357285039,486,404,513,599
I,MunaBlack,1.388888889,1.357285039,479,404,520,599
I,MunaBold,1.388888889,1.357285039,479,404,520,599
I,MyanmarMN,1.550387597,1.517378862,483,451,516,647
I,MyanmarSangamMN,1.470588235,1.450327477,489,436,509,633
I,MyriadArabic-Regular,2.083333333,2.058044128,487,441,512,639
I,MyriadHebrew-Regular,1.492537313,1.470704313,487,412,512,610
I,MyriadPro-Regular,1.492537313,1.471506347,487,412,512,610
I,Nadeem,1.388888889,1.357285039,486,429,513,624
I,NewPeninimMT,1.388888889,1.357285039,486,403,513,598
I,Noteworthy-Light,1.183431953,1.125474972,485,455,513,646
I,NotoNastaliqUrdu,1.388888889,1.357285039,486,563,513,758
I,NuevaStd-Cond,1.612903226,1.599716912,472,411,526,609
I,OCRAStd,1.290322581,1.290004454,436,400,563,600
I,Optima-Regular,1.459854015,1.423112574,485,435,513,631
I,OratorStd,1.503759398,1.481003851,463,401,536,598
I,OriyaMN,1.550387597,1.517378862,483,438,516,634
I,OriyaSangamMN,1.257861635,1.24021996,489,433,510,630
I,PTMono-Regular,1.438848921,1.412577162,432,427,567,625
I,PTSans-Regular,1.438848921,1.40528931,488,430,511,626
I,PTSerif-Regular,1.438848921,1.395899657,464,446,535,641
I,Palatino-Roman,1.449275362,1.408397709,458,420,539,615
I,Papyrus,1.492537313,1.474158176,484,444,516,643
I,Phosphate-Inline,1.503759398,1.487611505,466,442,533,640
I,PingFangHK-Regular,1.408450704,1.391330364,488,449,511,647
I,PingFangSC-Regular,1.408450704,1.391330364,488,449,511,647
I,PingFangTC-Regular,1.408450704,1.391330364,488,449,511,647
I,PlantagenetCherokee,1.470588235,1.431334656,453,407,546,601
I,PoplarStd,1.342281879,1.335955608,474,402,525,602
I,PrestigeEliteStd-Bd,1.680672269,1.642658376,436,410,562,607
I,Raanana,1.515151515,1.484788007,455,410,543,606
I,RaananaBold,1.481481481,1.443884217,448,408,549,603
I,Roboto-Regular,1.408450704,1.392625746,486,431,513,629
I,Rockwell-Regular,1.360544218,1.328011744,463,395,535,590
I,RosewoodStd-Regular,1.333333333,1.328300786,463,414,556,614
I,STHeitiSC-Medium,1.369863014,1.347612508,487,403,511,600
I,STHeitiTC-Medium,1.369863014,1.347612508,487,403,511,600
I,STIXGeneral-Regular,1.515151515,1.484381136,456,460,544,656
I,STIXIntegralsD-Regular,1.388888889,1.357285039,486,600,513,795
I,STIXIntegralsSm-Regular,1.388888889,1.357285039,486,447,513,642
I,STIXIntegralsUp-Regular,1.388888889,1.357285039,486,447,513,642
I,STIXIntegralsUpD-Regular,1.388888889,1.357285039,486,600,513,795
I,STIXIntegralsUpSm-Regular,1.388888889,1.357285039,486,447,513,642
I,STIXNonUnicode-Regular,1.388888889,1.357285039,486,501,513,696
I,STIXSizeFiveSym-Regular,1.388888889,1.357285039,486,435,513,630
I,STIXSizeFourSym-Regular,1.388888889,1.357285039,486,657,513,852
I,STIXSizeOneSym-Regular,1.388888889,1.357285039,486,520,513,715
I,STIXSizeThreeSym-Regular,1.388888889,1.357285039,486,657,513,852
I,STIXSizeTwoSym-Regular,1.388888889,1.357285039,486,588,513,783
I,STIXVariants-Regular,1.388888889,1.357285039,486,447,513,642
I,STSong,1.587301587,1.529925851,454,421,546,614
I,STSongti-SC-Regular,1.587301587,1.529925851,454,452,546,645
I,Sana,1.388888889,1.357285039,486,406,513,601
I,Sathu,1.324503311,1.298598776,486,421,512,617
I,SavoyeLetPlain,1.481481481,1.471140498,427,408,559,607
I,Seravek,1.503759398,1.471667718,486,440,512,635
I,ShreeDev0714,1.360544218,1.344704084,493,426,506,624
I,SignPainter-HouseScript,1.57480315,1.56017636,467,415,565,613
I,Silom,1.342281879,1.336994856,477,428,521,628
I,SinhalaMN,1.550387597,1.517378862,483,438,516,634
I,SinhalaSangamMN,1.470588235,1.450327477,489,451,510,648
I,Skia-Regular,1.538461538,1.501613838,487,420,511,616
I,SnellRoundhand,1.398601399,1.334622192,414,440,675,630
I,StencilStd,1.342281879,1.327682022,453,401,547,599
I,SukhumvitSet-Medium,1.492537313,1.472849679,487,464,512,662
I,Superclarendon-Regular,1.351351351,1.330767393,455,433,543,630
I,Symbol,1.388888889,1.357285039,486,399,513,594
I,Tahoma,1.379310345,1.35818516,461,439,538,636
I,TamilMN,1.550387597,1.517378862,483,438,516,634
I,TamilSangamMN,1.470588235,1.450327477,489,412,509,609
I,TektonPro-Bold,1.550387597,1.50678574,481,408,519,604
I,TeluguMN,1.550387597,1.517378862,483,438,516,634
I,TeluguSangamMN,1.369863014,1.349660484,489,435,510,633
I,Thonburi,1.324503311,1.297495346,487,444,513,640
I,Times-Roman,1.515151515,1.484788007,455,415,543,611
I,TimesNewRomanPS-BoldMT,1.515151515,1.482880242,448,436,550,632
I,TimesNewRomanPSMT,1.515151515,1.482508729,458,436,542,632
I,TrajanPro-Regular,1.324503311,1.281950371,470,403,535,596
I,Trattatello,1.724137931,1.615598282,460,503,541,691
I,Trebuchet-BoldItalic,1.398601399,1.37166371,471,433,542,628
I,TrebuchetMS,1.398601399,1.375560028,486,433,513,629
I,Verdana,1.379310345,1.35818516,461,439,539,636
I,Waseem,1.388888889,1.357285039,486,425,513,620
I,WaseemLight,1.388888889,1.357285039,486,425,513,620
I,Webdings,1.156069364,1.261447211,374,432,625,651
I,Wingdings-Regular,1.257861635,1.469388249,393,402,606,636
I,Wingdings2,1.290322581,1.618312702,448,390,552,642
I,Wingdings3,1.388888889,1.899762496,363,402,637,676
I,Yantramanav-Regular,1.57480315,1.556239946,486,447,512,645
I,ZapfDingbatsITC,1.388888889,1.357285039,486,415,513,610
I,Zapfino,0.892857143,0.787688138,466,472,600,649
J,ACaslonPro-Regular,1.075268817,1.358742545,434,406,540,659
J,AGaramondPro-Regular,1.156069364,1.452846117,439,413,538,664
J,AdobeArabic-Regular,1.724137931,2.103309865,456,462,543,707
J,AdobeDevanagari-Regular,1.324503311,1.616004432,458,422,540,666
J,AdobeFanHeitiStd-Bold,1.282051282,1.294155249,448,415,533,616
J,AdobeFangsongStd-Regular,1.19047619,1.32935918,441,421,546,645
J,AdobeGothicStd-Bold,1.282051282,1.289151574,446,415,536,616
J,AdobeHebrew-Regular,1.204819277,1.469420142,458,412,542,656
J,AdobeHeitiStd-Regular,1.282051282,1.294155249,448,415,533,616
J,AdobeKaitiStd-Regular,1.183431953,1.328869443,438,421,546,647
J,AdobeMingStd-Light,1.351351351,1.353526288,440,421,563,621
J,AdobeMyungjoStd-Medium,1.360544218,1.369850432,443,424,547,625
J,AdobeNaskh-Medium,1.6,2.10559556,419,430,547,694
J,AdobeSongStd-Light,1.265822785,1.551189852,461,443,541,687
J,AlBayan,1.156069364,1.357285039,433,439,517,674
J,AlNile,1.156069364,1.357285039,433,417,517,652
J,AlTarikh,1.156069364,1.357285039,433,380,517,615
J,AmericanTypewriter,1.438848921,1.449054543,415,437,595,638
J,AndaleMono,1.428571429,1.438215154,436,432,535,634
J,Apple-Chancery,1.142857143,1.370502132,414,474,557,714
J,AppleBraille,1.282051282,1.297086098,435,405,542,607
J,AppleColorEmoji,1.282051282,1.297086098,435,433,542,635
J,AppleGothic,1.265822785,1.267837982,438,414,552,615
J,AppleMyungjo,1.360544218,1.360017343,430,422,569,622
J,AppleSDGothicNeo-Regular,1.481481481,1.475586221,448,422,538,622
J,AppleSymbols,1.801801802,1.830990553,441,425,545,627
J,Arial-Black,1.369863014,1.382812535,412,454,572,656
J,ArialHebrew,1.156069364,1.357285039,433,403,517,638
J,ArialHebrewScholar,1.156069364,1.357285039,433,403,517,638
J,ArialMT,1.369863014,1.384324744,439,427,547,629
J,ArialNarrow,1.369863014,1.384324744,449,431,538,633
J,ArialRoundedMTBold,1.351351351,1.359660112,427,431,556,632
J,ArialUnicodeMS,1.369863014,1.384324744,438,450,547,652
J,Athelas-Regular,1.149425287,1.482612102,455,436,537,696
J,Avenir-Black,1.379310345,1.402208199,428,441,552,644
J,AvenirNext-Regular,1.379310345,1.402208199,438,441,544,644
J,AvenirNextCondensed-Regular,1.379310345,1.404325479,445,442,532,645
J,Ayuthaya,1.282051282,1.296293642,435,442,542,644
J,Baghdad,1.156069364,1.357285039,433,429,517,664
J,BanglaMN,1.342281879,1.331138612,434,444,544,642
J,BanglaSangamMN,1.428571429,1.450327477,444,420,552,622
J,Baskerville,1.111111111,1.465791626,401,438,548,701
J,Beirut,1.156069364,1.357285039,433,408,531,643
J,BigCaslon-Medium,1.369863014,1.375987339,447,431,549,633
J,BirchStd,1.342281879,1.342281879,463,400,533,600
J,BlackoakStd,1.342281879,1.33292108,284,400,716,600
J,BodoniOrnamentsITCTT,1.063829787,1.079973518,469,424,531,627
J,BodoniSvtyTwoITCTT-Book,1.234567901,1.402761642,447,436,541,665
J,BodoniSvtyTwoOSITCTT-Book,1.234567901,1.402761642,447,436,541,665
J,BodoniSvtyTwoSCITCTT-Book,1.234567901,1.402761642,447,436,541,665
J,BradleyHandITCTT-Bold,1.257861635,1.743291476,307,461,518,738
J,BrushScriptMT,1.086956522,1.403977306,435,445,573,705
J,BrushScriptStd,1.063829787,1.317108169,419,407,585,655
J,Chalkboard,1.438848921,1.444606263,419,449,578,651
J,ChalkboardSE-Regular,1.438848921,1.445019118,416,471,579,673
J,Chalkduster,1.333333333,1.243826212,434,442,562,629
J,Champagne&Limousines,1.212121212,1.426650747,470,422,505,657
J,ChaparralPro-Regular,1.503759398,1.51260868,432,416,565,618
J,CharlemagneStd-Bold,1.058201058,1.305029995,450,408,547,655
J,Charter-Black,1.459854015,1.467157678,427,447,572,647
J,Cochin,1.492537313,1.493294713,414,439,580,640
J,ComicSansMS,1.257861635,1.274499992,426,452,576,655
J,CooperBlackStd,1.379310345,1.370519828,408,401,588,600
J,Copperplate,1.886792453,1.866773092,400,446,573,644
J,CorsivaHebrew,1.156069364,1.357285039,433,389,517,624
J,Courier,1.694915254,1.704041755,416,431,592,633
J,CourierNewPS-BoldMT,1.652892562,1.664818891,417,441,604,643
J,CourierNewPSMT,1.694915254,1.72378469,424,446,597,649
J,DINAlternate-Bold,1.388888889,1.40062026,433,432,548,633
J,DINCondensed-Bold,1.388888889,1.40062026,447,400,532,601
J,Damascus,1.156069364,1.357285039,433,383,517,618
J,DamascusBold,1.156069364,1.357285039,433,383,531,618
J,DamascusLight,1.156069364,1.357285039,433,383,517,618
J,DamascusMedium,1.156069364,1.357285039,433,383,531,618
J,DamascusSemiBold,1.156069364,1.357285039,433,383,531,618
J,DecoTypeNaskh,1.156069364,1.357285039,433,464,517,699
J,DevanagariMT,1.481481481,1.484788007,445,441,551,641
J,DevanagariSangamMN,1.428571429,1.450327477,444,437,552,639
J,Didot,1.379310345,1.378915942,439,433,557,634
J,DiwanKufi,1.156069364,1.357285039,433,493,517,728
J,DiwanMishafi,1.156069364,1.357285039,433,411,517,646
J,DiwanMishafiGold,1.156069364,1.357285039,433,411,517,646
J,DiwanThuluth,1.156069364,1.357285039,433,441,517,676
J,EuphemiaUCAS,1.290322581,1.292772758,436,443,548,645
J,Farah,1.156069364,1.357285039,433,407,517,642
J,Farisi,1.156069364,1.357285039,433,454,517,689
J,Futura-Medium,1.307189542,1.29743116,442,439,529,638
J,GB18030Bitmap,1.282051282,1.297086098,435,449,542,651
J,GeezaPro,1.156069364,1.357285039,433,426,517,661
J,Geneva,1.282051282,1.298598776,441,433,545,635
J,Georgia,1.408450704,1.419786766,428,434,566,635
J,GiddyupStd,1.333333333,1.357023159,434,421,589,624
J,GillSans,1.098901099,1.437548279,446,436,514,699
J,GujaratiMT,1.481481481,1.484788007,445,438,551,638
J,GujaratiSangamMN,1.162790698,1.180331752,444,426,552,628
J,GurmukhiMN,1.526717557,1.517378862,434,447,544,646
J,GurmukhiSangamMN,1.428571429,1.450327477,444,447,552,649
J,Helvetica,1.360544218,1.378190854,435,409,549,612
J,HelveticaNeue,1.369863014,1.388134014,434,434,550,637
J,Herculanum,1.324503311,1.610751794,435,425,514,668
J,HiraKakuPro-W3,1.290322581,1.298314558,435,415,545,616
J,HiraKakuProN-W3,1.290322581,1.298314558,435,415,545,616
J,HiraKakuStd-W8,1.176470588,1.182450884,420,415,566,615
J,HiraKakuStdN-W8,1.176470588,1.182450884,420,415,566,615
J,HiraMaruPro-W4,1.25,1.260407766,435,415,543,616
J,HiraMaruProN-W4,1.25,1.260407766,435,415,543,616
J,HiraMinPro-W3,1.360544218,1.363849566,441,414,554,615
J,HiraMinProN-W3,1.360544218,1.363849566,441,414,554,615
J,HiraginoSans-W3,1.290322581,1.298314558,435,415,545,616
J,HiraginoSansGB-W3,1.290322581,1.298314558,435,415,545,616
J,HoboStd,1.176470588,1.186206022,453,404,535,605
J,HoeflerText-Regular,1.081081081,1.394658692,410,408,547,667
J,ITFDevanagari-Book,1.481481481,1.484788007,445,459,551,659
J,ITFDevanagariMarathi-Book,1.481481481,1.484788007,445,459,551,659
J,Impact,1.265822785,1.250172339,461,429,532,626
J,InaiMathi,1.470588235,1.495677989,443,430,542,632
J,IowanOldStyle-Black,1.03626943,1.389171953,397,450,553,717
J,Kailasa,1.156069364,1.357285039,433,419,517,654
J,KannadaMN,1.526717557,1.5168707,436,438,542,637
J,KannadaSangamMN,1.428571429,1.450327477,444,444,552,646
J,Kefa-Regular,1.19047619,1.46354013,443,441,537,687
J,KhmerMN,1.709401709,1.700078846,433,471,544,669
J,KhmerSangamMN,1.408450704,1.428489768,448,463,556,666
J,KohinoorBangla-Regular,1.398601399,1.410059006,447,451,527,652
J,KohinoorDevanagari-Regular,1.398601399,1.410059006,447,451,527,652
J,KohinoorTelugu-Regular,1.398601399,1.410059006,447,451,527,652
J,Kokonor,1.142857143,1.370502132,414,463,557,703
J,KozGoPr6N-Regular,1.290322581,1.298494376,450,417,531,618
J,KozGoPro-Regular,1.290322581,1.298494376,450,417,531,618
J,KozMinPr6N-Regular,1.183431953,1.328869443,438,421,546,647
J,KozMinPro-Regular,1.183431953,1.328869443,438,421,546,647
J,Krungthep,1.342281879,1.336994856,422,434,555,634
J,KufiStandardGK,1.156069364,1.357285039,433,432,517,667
J,LaoMN,1.526717557,1.517378862,434,438,544,637
J,LaoSangamMN,1.428571429,1.450327477,444,448,552,650
J,LetterGothicStd,1.369863014,1.37754756,440,404,543,606
J,LithosPro-Regular,1.315789474,1.37731798,453,407,521,617
J,Lucida Bright Demibold,1.156069364,1.353740375,437,433,555,668
J,Lucida Bright Demibold Italic,1.156069364,1.351518297,406,433,570,667
J,Lucida Bright Italic,1.156069364,1.351297139,411,433,564,667
J,Lucida Bright Regular,1.156069364,1.353377016,444,433,552,668
J,Lucida Sans Demibold,1.156069364,1.357285039,433,434,531,669
J,Lucida Sans Regular,1.156069364,1.357285039,433,433,517,668
J,Lucida Sans Typewriter Bold,1.351351351,1.364795884,438,432,558,634
J,Lucida Sans Typewriter Regular,1.351351351,1.364071561,444,432,542,634
J,LucidaBright,1.156069364,1.353377016,444,433,552,668
J,LucidaGrande,1.156069364,1.357285039,433,435,517,670
J,LucidaSans,1.156069364,1.357285039,433,433,517,668
J,Luminari-Regular,1.086956522,1.218172745,443,443,545,668
J,MalayalamMN,1.526717557,1.517378862,434,456,544,655
J,MalayalamSangamMN,1.428571429,1.450327477,444,420,552,622
J,Marion-Regular,1.481481481,1.481397248,437,407,557,607
J,MarkerFelt-Thin,1.176470588,1.175298302,449,410,547,609
J,Menlo-Regular,1.351351351,1.359633448,432,428,544,630
J,MesquiteStd,1.307189542,1.303533068,469,401,528,601
J,MicrosoftSansSerif,1.369863014,1.384324744,438,429,547,631
J,MinionPro-Regular,1.234567901,1.504111734,457,414,541,659
J,Monaco,1.282051282,1.297086098,435,433,542,635
J,MonotypeGurmukhi,1.156069364,1.357285039,433,422,517,657
J,Montserrat-Regular,1.418439716,1.421263326,427,439,540,639
J,Mshtakan,1.481481481,1.484788007,445,436,551,636
J,MshtakanBold,1.290322581,1.443884217,429,433,566,657
J,MshtakanBoldOblique,1.307189542,1.460703649,413,435,579,660
J,MshtakanOblique,1.492537313,1.503372519,430,438,580,640
J,Muna,1.156069364,1.357285039,433,404,517,639
J,MunaBlack,1.156069364,1.357285039,433,404,531,639
J,MunaBold,1.156069364,1.357285039,433,404,531,639
J,MyanmarMN,1.526717557,1.517378862,434,451,544,650
J,MyanmarSangamMN,1.428571429,1.450327477,444,436,552,638
J,MyriadArabic-Regular,2.040816327,2.058044128,447,441,534,643
J,MyriadHebrew-Regular,1.459854015,1.470704313,447,412,534,614
J,MyriadPro-Regular,1.459854015,1.471506347,447,412,534,614
J,Nadeem,1.156069364,1.357285039,433,429,517,664
J,NewPeninimMT,1.156069364,1.357285039,433,403,517,638
